instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,35.175864458084106,0
2,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.356899499893188,0
3,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.919053316116333,0
4,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.017280578613281,0
5,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.024456262588501,8.436167240142822,0
6,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.4488654136657715,8.89595341682434,0
7,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.684858083724976,0
8,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.84163761138916,0
9,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.350060224533081,0
10,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.610432863235474,0
11,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.0318186283111572,7.331583499908447,0
12,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.1898882389068604,6.35734748840332,0
13,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.559823989868164,0
14,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.600483655929565,0
15,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.615752696990967,0
16,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k6272_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.2578930854797363,6.60340428352356,0
17,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7284126281738281,7.03048300743103,0
18,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.274747371673584,6.577116012573242,0
19,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.546831130981445,0
20,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.654914140701294,0
21,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.627322673797607,0
22,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.5843188762664795,0
23,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.5102427005767822,8.82998538017273,0
24,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.5086874961853027,6.788715600967407,0
25,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.0976035594940186,8.339577674865723,0
26,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.9665324687957764,6.1186816692352295,0
27,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.4416699409484863,8.681750535964966,0
28,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.4436907768249512,6.715739965438843,0
