instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,37.475200176239014,0
2,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,9.73960542678833,0
3,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,6.204164505004883,0
4,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.884616851806641,0
5,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.3214712142944336,6.88942289352417,0
6,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.0875873565673828,6.488331317901611,0
7,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.836315155029297,0
8,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.818843126296997,0
9,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.8849146366119385,0
10,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.979558706283569,0
11,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.8333380222320557,7.615781784057617,0
12,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.5454339981079102,7.137850046157837,0
13,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.999822616577148,0
14,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.561927318572998,0
15,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.576313257217407,0
16,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.590815305709839,0
17,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.2346668243408203,6.798694133758545,0
18,onnx/vgg16-7.onnx,vnnlib/n01824575_coucal_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,0.857391357421875,6.214734315872192,0
19,onnx/vgg16-7.onnx,vnnlib/n01828970_bee_eater_global_k50176_eps_0.0001.vnnlib,1200,timeout False,-110.37079620361328,3.0,2956.1003539562225,2969.7200157642365,0
20,onnx/vgg16-7.onnx,vnnlib/n01828970_bee_eater_global_k25088_eps_0.0001.vnnlib,1200,unsat False,2.0114047527313232,0.0,848.2586929798126,864.0108246803284,0
